"","County","Lake","Date","Month","Day","Year","Station","TP","TN","CHL","SECCHI_ft","SECCHI_2","Color","Cond_uS","Cond_mS","Lake_County"
"749","Alachua","Alto","03/06/2006",3,6,2006,2,25,640,8,3.5,NA,NA,NA,NA,"Alto Alachua"
"750","Alachua","Alto","03/06/2006",3,6,2006,3,17,740,11,3.5,NA,NA,NA,NA,"Alto Alachua"
"751","Alachua","Alto","04/11/2006",4,11,2006,1,19,670,7,3,NA,96,NA,NA,"Alto Alachua"
"752","Alachua","Alto","04/11/2006",4,11,2006,2,17,830,8,3,NA,NA,NA,NA,"Alto Alachua"
"753","Alachua","Alto","04/11/2006",4,11,2006,3,19,820,8,3,NA,NA,NA,NA,"Alto Alachua"
"754","Alachua","Alto","05/04/2006",5,4,2006,1,18,860,8,2.5,NA,NA,NA,NA,"Alto Alachua"
"755","Alachua","Alto","05/04/2006",5,4,2006,2,19,840,7,3,NA,NA,NA,NA,"Alto Alachua"
"756","Alachua","Alto","05/04/2006",5,4,2006,3,17,720,9,2.5,NA,NA,NA,NA,"Alto Alachua"
"757","Alachua","Alto","07/05/2006",7,5,2006,1,27,750,32,3.5,NA,83,NA,NA,"Alto Alachua"
"758","Alachua","Alto","07/05/2006",7,5,2006,2,19,810,14,4,NA,NA,NA,NA,"Alto Alachua"
"759","Alachua","Alto","07/05/2006",7,5,2006,3,21,900,13,4,NA,NA,NA,NA,"Alto Alachua"
"760","Alachua","Alto","08/08/2006",8,8,2006,1,20,710,16,4,NA,NA,NA,NA,"Alto Alachua"
"761","Alachua","Alto","08/08/2006",8,8,2006,2,20,580,17,4,NA,NA,NA,NA,"Alto Alachua"
"762","Alachua","Alto","08/08/2006",8,8,2006,3,18,620,15,4,NA,NA,NA,NA,"Alto Alachua"
"763","Alachua","Alto","09/06/2006",9,6,2006,1,28,970,30,3.8,NA,NA,NA,NA,"Alto Alachua"
"764","Alachua","Alto","09/06/2006",9,6,2006,2,19,810,21,4,NA,NA,NA,NA,"Alto Alachua"
"765","Alachua","Alto","09/06/2006",9,6,2006,3,25,840,33,3.8,NA,NA,NA,NA,"Alto Alachua"
"766","Alachua","Alto","10/11/2006",10,11,2006,1,16,720,8,4.5,NA,76,NA,NA,"Alto Alachua"
"767","Alachua","Alto","10/11/2006",10,11,2006,2,14,730,6,4.5,NA,NA,NA,NA,"Alto Alachua"
"768","Alachua","Alto","10/11/2006",10,11,2006,3,16,630,10,4,NA,NA,NA,NA,"Alto Alachua"
"769","Alachua","Alto","11/08/2006",11,8,2006,1,13,670,6,5,NA,NA,NA,NA,"Alto Alachua"
"770","Alachua","Alto","11/08/2006",11,8,2006,2,15,670,6,5,NA,NA,NA,NA,"Alto Alachua"
"771","Alachua","Alto","11/08/2006",11,8,2006,3,17,660,6,5,NA,NA,NA,NA,"Alto Alachua"
"772","Alachua","Alto","12/11/2006",12,11,2006,1,11,640,5,5.5,NA,NA,NA,NA,"Alto Alachua"
"773","Alachua","Alto","12/11/2006",12,11,2006,2,11,690,5,6,NA,NA,NA,NA,"Alto Alachua"
"774","Alachua","Alto","12/11/2006",12,11,2006,3,NA,620,5,6,NA,NA,NA,NA,"Alto Alachua"
"775","Alachua","Alto","01/11/2007",1,11,2007,1,15,720,6,4.5,NA,64,79,NA,"Alto Alachua"
"776","Alachua","Alto","01/11/2007",1,11,2007,2,15,740,7,5.5,NA,NA,NA,NA,"Alto Alachua"
"777","Alachua","Alto","01/11/2007",1,11,2007,3,15,730,8,5.5,NA,NA,NA,NA,"Alto Alachua"
"778","Alachua","Alto","02/04/2007",2,4,2007,1,18,610,7,4.5,NA,NA,NA,NA,"Alto Alachua"
"779","Alachua","Alto","02/04/2007",2,4,2007,2,14,760,7,4.5,NA,NA,NA,NA,"Alto Alachua"
"780","Alachua","Alto","02/04/2007",2,4,2007,3,15,580,7,4,NA,NA,NA,NA,"Alto Alachua"
"781","Alachua","Alto","03/07/2007",3,7,2007,1,14,670,3,4.5,NA,NA,NA,NA,"Alto Alachua"
"782","Alachua","Alto","03/07/2007",3,7,2007,2,22,690,4,4.3,NA,NA,NA,NA,"Alto Alachua"
"783","Alachua","Alto","03/07/2007",3,7,2007,3,19,660,4,4.5,NA,NA,NA,NA,"Alto Alachua"
"784","Alachua","Alto","04/13/2007",4,13,2007,1,21,750,10,4,NA,56,80,NA,"Alto Alachua"
"785","Alachua","Alto","04/13/2007",4,13,2007,2,22,770,10,4,NA,NA,NA,NA,"Alto Alachua"
"786","Alachua","Alto","04/13/2007",4,13,2007,3,21,780,8,4,NA,NA,NA,NA,"Alto Alachua"
"787","Alachua","Alto","06/10/2007",6,10,2007,1,22,850,8,3.5,NA,NA,NA,NA,"Alto Alachua"
"788","Alachua","Alto","06/10/2007",6,10,2007,2,23,790,11,3.5,NA,NA,NA,NA,"Alto Alachua"
"789","Alachua","Alto","06/10/2007",6,10,2007,3,23,810,13,3.5,NA,NA,NA,NA,"Alto Alachua"
"790","Alachua","Alto","07/20/2007",7,20,2007,1,24,760,17,4,NA,48,100,NA,"Alto Alachua"
"791","Alachua","Alto","07/20/2007",7,20,2007,2,23,840,14,3.5,NA,NA,NA,NA,"Alto Alachua"
"792","Alachua","Alto","07/20/2007",7,20,2007,3,21,790,13,3.5,NA,NA,NA,NA,"Alto Alachua"
"793","Alachua","Alto","08/14/2007",8,14,2007,1,20,820,19,3.8,NA,NA,NA,NA,"Alto Alachua"
"794","Alachua","Alto","08/14/2007",8,14,2007,2,21,840,18,4,NA,NA,NA,NA,"Alto Alachua"
"795","Alachua","Alto","08/14/2007",8,14,2007,3,21,750,19,4,NA,NA,NA,NA,"Alto Alachua"
"796","Alachua","Alto","09/28/2007",9,28,2007,1,16,890,14,4,NA,NA,NA,NA,"Alto Alachua"
"797","Alachua","Alto","09/28/2007",9,28,2007,2,18,730,15,4,NA,NA,NA,NA,"Alto Alachua"
"798","Alachua","Alto","09/28/2007",9,28,2007,3,19,760,16,4,NA,NA,NA,NA,"Alto Alachua"
"799","Alachua","Alto","11/09/2007",11,9,2007,1,14,750,7,5,NA,46,91,NA,"Alto Alachua"
"800","Alachua","Alto","11/09/2007",11,9,2007,2,13,680,6,5,NA,NA,NA,NA,"Alto Alachua"
"801","Alachua","Alto","11/09/2007",11,9,2007,3,14,680,6,5,NA,NA,NA,NA,"Alto Alachua"
"802","Alachua","Alto","12/09/2007",12,9,2007,1,15,760,9,3.5,NA,NA,NA,NA,"Alto Alachua"
"803","Alachua","Alto","12/09/2007",12,9,2007,2,14,690,7,4.5,NA,NA,NA,NA,"Alto Alachua"
"804","Alachua","Alto","12/09/2007",12,9,2007,3,13,700,7,4,NA,NA,NA,NA,"Alto Alachua"
"805","Alachua","Alto","02/07/2008",2,7,2008,1,21,800,10,4.5,NA,41,96,NA,"Alto Alachua"
"806","Alachua","Alto","02/07/2008",2,7,2008,2,22,770,9,4.5,NA,NA,NA,NA,"Alto Alachua"
"807","Alachua","Alto","02/07/2008",2,7,2008,3,21,760,13,4.5,NA,NA,NA,NA,"Alto Alachua"
"808","Alachua","Alto","03/01/2008",3,1,2008,1,19,760,17,3.5,NA,NA,NA,NA,"Alto Alachua"
"809","Alachua","Alto","03/01/2008",3,1,2008,2,17,740,9,3.5,NA,NA,NA,NA,"Alto Alachua"
"810","Alachua","Alto","03/01/2008",3,1,2008,3,17,730,7,4,NA,NA,NA,NA,"Alto Alachua"
"811","Alachua","Alto","04/01/2008",4,1,2008,1,20,600,12,3.3,NA,43,61,NA,"Alto Alachua"
"812","Alachua","Alto","04/01/2008",4,1,2008,2,22,720,12,3.3,NA,NA,NA,NA,"Alto Alachua"
"813","Alachua","Alto","04/01/2008",4,1,2008,3,21,820,13,3.5,NA,NA,NA,NA,"Alto Alachua"
"814","Alachua","Alto","05/08/2008",5,8,2008,1,19,850,7,4,NA,NA,NA,NA,"Alto Alachua"
"815","Alachua","Alto","05/08/2008",5,8,2008,2,21,850,11,4.5,NA,NA,NA,NA,"Alto Alachua"
"816","Alachua","Alto","05/08/2008",5,8,2008,3,23,900,12,3.8,NA,NA,NA,NA,"Alto Alachua"
"817","Alachua","Alto","06/04/2008",6,4,2008,1,18,790,10,4.5,NA,NA,NA,NA,"Alto Alachua"
"818","Alachua","Alto","06/04/2008",6,4,2008,2,21,850,13,4.5,NA,NA,NA,NA,"Alto Alachua"
"819","Alachua","Alto","06/04/2008",6,4,2008,3,20,840,12,4.5,NA,NA,NA,NA,"Alto Alachua"
"820","Alachua","Alto","07/07/2008",7,7,2008,1,20,900,13,5.5,NA,49,NA,NA,"Alto Alachua"
"821","Alachua","Alto","07/07/2008",7,7,2008,2,20,870,13,5.3,NA,NA,NA,NA,"Alto Alachua"
"822","Alachua","Alto","07/07/2008",7,7,2008,3,16,820,8,5.5,NA,NA,NA,NA,"Alto Alachua"
"823","Alachua","Alto","08/06/2008",8,6,2008,1,15,780,10,5.5,NA,NA,NA,NA,"Alto Alachua"
"824","Alachua","Alto","08/06/2008",8,6,2008,2,14,730,7,5.5,NA,NA,NA,NA,"Alto Alachua"
"825","Alachua","Alto","08/06/2008",8,6,2008,3,13,860,8,5.5,NA,NA,NA,NA,"Alto Alachua"
"826","Alachua","Alto","09/04/2008",9,4,2008,1,17,810,17,4,NA,NA,NA,NA,"Alto Alachua"
"827","Alachua","Alto","09/04/2008",9,4,2008,2,17,790,16,4,NA,NA,NA,NA,"Alto Alachua"
"828","Alachua","Alto","09/04/2008",9,4,2008,3,17,760,14,4,NA,NA,NA,NA,"Alto Alachua"
"829","Alachua","Alto","10/03/2008",10,3,2008,1,17,890,17,4,NA,97,107,NA,"Alto Alachua"
"830","Alachua","Alto","10/03/2008",10,3,2008,2,16,900,14,4,NA,NA,NA,NA,"Alto Alachua"
"831","Alachua","Alto","10/03/2008",10,3,2008,3,19,880,18,4,NA,NA,NA,NA,"Alto Alachua"
"832","Alachua","Alto","11/06/2008",11,6,2008,1,15,860,9,4.5,NA,NA,NA,NA,"Alto Alachua"
"833","Alachua","Alto","11/06/2008",11,6,2008,2,14,900,9,4.5,NA,NA,NA,NA,"Alto Alachua"
"834","Alachua","Alto","11/06/2008",11,6,2008,3,15,820,13,4.5,NA,NA,NA,NA,"Alto Alachua"
"835","Alachua","Alto","12/03/2008",12,3,2008,1,15,820,8,4.3,NA,NA,NA,NA,"Alto Alachua"
"836","Alachua","Alto","12/03/2008",12,3,2008,2,15,700,9,4.3,NA,NA,NA,NA,"Alto Alachua"
"837","Alachua","Alto","12/03/2008",12,3,2008,3,15,780,8,4.3,NA,NA,NA,NA,"Alto Alachua"
"838","Alachua","Alto","01/09/2009",1,9,2009,1,17,940,9,3.5,NA,81,98,NA,"Alto Alachua"
"839","Alachua","Alto","01/09/2009",1,9,2009,2,15,910,8,4,NA,NA,NA,NA,"Alto Alachua"
"840","Alachua","Alto","01/09/2009",1,9,2009,3,16,950,8,3.5,NA,NA,NA,NA,"Alto Alachua"
"841","Alachua","Alto","02/07/2009",2,7,2009,1,18,710,7,4.5,NA,NA,NA,NA,"Alto Alachua"
"842","Alachua","Alto","02/07/2009",2,7,2009,2,15,500,8,4,NA,NA,NA,NA,"Alto Alachua"
"843","Alachua","Alto","02/07/2009",2,7,2009,3,18,720,9,4,NA,NA,NA,NA,"Alto Alachua"
"844","Alachua","Alto","03/06/2009",3,6,2009,1,19,830,10,3.5,NA,NA,NA,NA,"Alto Alachua"
"845","Alachua","Alto","03/06/2009",3,6,2009,2,18,790,8,4,NA,NA,NA,NA,"Alto Alachua"
"846","Alachua","Alto","03/06/2009",3,6,2009,3,17,800,6,4,NA,NA,NA,NA,"Alto Alachua"
"847","Alachua","Alto","04/09/2009",4,9,2009,1,23,830,12,3,NA,74,97,NA,"Alto Alachua"
"848","Alachua","Alto","04/09/2009",4,9,2009,2,23,760,12,3.5,NA,NA,NA,NA,"Alto Alachua"
"849","Alachua","Alto","04/09/2009",4,9,2009,3,23,780,14,3.5,NA,NA,NA,NA,"Alto Alachua"
"850","Alachua","Alto","05/05/2009",5,5,2009,1,21,750,11,4.5,NA,NA,NA,NA,"Alto Alachua"
"851","Alachua","Alto","05/05/2009",5,5,2009,2,21,670,11,4.5,NA,NA,NA,NA,"Alto Alachua"
"852","Alachua","Alto","05/05/2009",5,5,2009,3,20,740,9,4.5,NA,NA,NA,NA,"Alto Alachua"
"853","Alachua","Alto","06/05/2009",6,5,2009,1,51,770,16,3.5,NA,NA,NA,NA,"Alto Alachua"
"854","Alachua","Alto","06/05/2009",6,5,2009,2,53,920,14,3.5,NA,NA,NA,NA,"Alto Alachua"
"855","Alachua","Alto","06/05/2009",6,5,2009,3,53,770,12,3,NA,NA,NA,NA,"Alto Alachua"
"856","Alachua","Alto","07/03/2009",7,3,2009,1,34,1110,45,2.5,NA,153,87,NA,"Alto Alachua"
"857","Alachua","Alto","07/03/2009",7,3,2009,2,26,860,24,2.5,NA,NA,NA,NA,"Alto Alachua"
"858","Alachua","Alto","07/03/2009",7,3,2009,3,30,1020,43,2.5,NA,NA,NA,NA,"Alto Alachua"
"859","Alachua","Alto","08/13/2009",8,13,2009,1,NA,NA,NA,2,NA,NA,NA,NA,"Alto Alachua"
"860","Alachua","Alto","08/13/2009",8,13,2009,2,NA,NA,NA,2,NA,NA,NA,NA,"Alto Alachua"
"861","Alachua","Alto","08/13/2009",8,13,2009,3,NA,NA,NA,2,NA,NA,NA,NA,"Alto Alachua"
"862","Alachua","Alto","09/04/2009",9,4,2009,1,30,1040,19,2,NA,NA,NA,NA,"Alto Alachua"
"863","Alachua","Alto","09/04/2009",9,4,2009,2,31,1050,28,2,NA,NA,NA,NA,"Alto Alachua"
"864","Alachua","Alto","09/04/2009",9,4,2009,3,35,1040,37,2,NA,NA,NA,NA,"Alto Alachua"
"865","Alachua","Alto","10/07/2009",10,7,2009,1,NA,NA,NA,2,NA,NA,NA,NA,"Alto Alachua"
"866","Alachua","Alto","10/07/2009",10,7,2009,2,NA,NA,NA,2,NA,NA,NA,NA,"Alto Alachua"
"867","Alachua","Alto","10/07/2009",10,7,2009,3,NA,NA,NA,2,NA,NA,NA,NA,"Alto Alachua"
"868","Alachua","Alto","11/16/2009",11,16,2009,1,27,1050,13,2.5,NA,NA,NA,NA,"Alto Alachua"
"869","Alachua","Alto","11/16/2009",11,16,2009,2,24,970,8,2.5,NA,NA,NA,NA,"Alto Alachua"
"870","Alachua","Alto","11/16/2009",11,16,2009,3,22,940,10,2,NA,NA,NA,NA,"Alto Alachua"
"871","Alachua","Alto","12/14/2009",12,14,2009,1,NA,NA,NA,3.5,NA,NA,NA,NA,"Alto Alachua"
"872","Alachua","Alto","12/14/2009",12,14,2009,2,NA,NA,NA,4,NA,NA,NA,NA,"Alto Alachua"
"873","Alachua","Alto","12/14/2009",12,14,2009,3,NA,NA,NA,4,NA,NA,NA,NA,"Alto Alachua"
"874","Alachua","Alto","01/13/2010",1,13,2010,1,22,930,4,3,NA,150,78,NA,"Alto Alachua"
"875","Alachua","Alto","01/13/2010",1,13,2010,2,23,1040,6,2.5,NA,NA,NA,NA,"Alto Alachua"
"876","Alachua","Alto","01/13/2010",1,13,2010,3,23,1020,6,2.5,NA,NA,NA,NA,"Alto Alachua"
"877","Alachua","Alto","02/21/2010",2,21,2010,1,NA,NA,NA,3,NA,NA,NA,NA,"Alto Alachua"
"878","Alachua","Alto","02/21/2010",2,21,2010,2,NA,NA,NA,3,NA,NA,NA,NA,"Alto Alachua"
"879","Alachua","Alto","02/21/2010",2,21,2010,3,NA,NA,NA,3,NA,NA,NA,NA,"Alto Alachua"
"880","Alachua","Alto","03/10/2010",3,10,2010,1,19,950,10.5,2.5,NA,NA,NA,NA,"Alto Alachua"
"881","Alachua","Alto","03/10/2010",3,10,2010,2,19,950,9.6,2.5,NA,NA,NA,NA,"Alto Alachua"
"882","Alachua","Alto","03/10/2010",3,10,2010,3,17,970,8.3,2.5,NA,NA,NA,NA,"Alto Alachua"
"883","Alachua","Alto","04/16/2010",4,16,2010,1,NA,NA,NA,2,NA,NA,NA,NA,"Alto Alachua"
"884","Alachua","Alto","04/16/2010",4,16,2010,2,NA,NA,NA,2,NA,NA,NA,NA,"Alto Alachua"
"885","Alachua","Alto","04/16/2010",4,16,2010,3,NA,NA,NA,2,NA,NA,NA,NA,"Alto Alachua"
"886","Alachua","Alto","05/31/2010",5,31,2010,1,30,980,27.8,2.8,NA,137,77,NA,"Alto Alachua"
"887","Alachua","Alto","05/31/2010",5,31,2010,2,27,930,22.7,2.8,NA,NA,NA,NA,"Alto Alachua"
"888","Alachua","Alto","05/31/2010",5,31,2010,3,22,860,10.5,2.8,NA,NA,NA,NA,"Alto Alachua"
"889","Alachua","Alto","06/29/2010",6,29,2010,1,NA,NA,NA,3.5,NA,NA,NA,NA,"Alto Alachua"
"890","Alachua","Alto","06/29/2010",6,29,2010,2,NA,NA,NA,3.5,NA,NA,NA,NA,"Alto Alachua"
"891","Alachua","Alto","06/29/2010",6,29,2010,3,NA,NA,NA,3,NA,NA,NA,NA,"Alto Alachua"
"892","Alachua","Alto","07/19/2010",7,19,2010,1,19,700,22.7,2.5,NA,113,67,NA,"Alto Alachua"
"893","Alachua","Alto","07/19/2010",7,19,2010,2,19,700,22,2.5,NA,NA,NA,NA,"Alto Alachua"
"894","Alachua","Alto","07/19/2010",7,19,2010,3,19,630,20.1,2.5,NA,NA,NA,NA,"Alto Alachua"
"895","Alachua","Alto","08/16/2010",8,16,2010,1,NA,NA,NA,3,NA,NA,NA,NA,"Alto Alachua"
"896","Alachua","Alto","08/16/2010",8,16,2010,2,NA,NA,NA,3,NA,NA,NA,NA,"Alto Alachua"
"897","Alachua","Alto","08/16/2010",8,16,2010,3,NA,NA,NA,3,NA,NA,NA,NA,"Alto Alachua"
"898","Alachua","Alto","09/15/2010",9,15,2010,1,20,680,16.1,3.3,NA,NA,NA,NA,"Alto Alachua"
"899","Alachua","Alto","09/15/2010",9,15,2010,2,24,870,18.1,3.3,NA,NA,NA,NA,"Alto Alachua"
"900","Alachua","Alto","09/15/2010",9,15,2010,3,18,580,25.9,3.3,NA,NA,NA,NA,"Alto Alachua"
"901","Alachua","Alto","10/11/2010",10,11,2010,1,NA,NA,NA,3,NA,NA,NA,NA,"Alto Alachua"
"902","Alachua","Alto","10/11/2010",10,11,2010,2,NA,NA,NA,3.5,NA,NA,NA,NA,"Alto Alachua"
"903","Alachua","Alto","10/11/2010",10,11,2010,3,NA,NA,NA,3.5,NA,NA,NA,NA,"Alto Alachua"
"904","Alachua","Alto","11/13/2010",11,13,2010,1,14,830,5,3,NA,91,84,NA,"Alto Alachua"
"905","Alachua","Alto","11/13/2010",11,13,2010,2,21,860,15,3,NA,NA,NA,NA,"Alto Alachua"
"906","Alachua","Alto","11/13/2010",11,13,2010,3,15,800,10,3,NA,NA,NA,NA,"Alto Alachua"
"907","Alachua","Alto","12/17/2010",12,17,2010,1,15,780,7,4,NA,86,84,NA,"Alto Alachua"
"908","Alachua","Alto","12/17/2010",12,17,2010,2,16,860,7,4,NA,NA,NA,NA,"Alto Alachua"
"909","Alachua","Alto","12/17/2010",12,17,2010,3,14,760,6,4,NA,NA,NA,NA,"Alto Alachua"
"910","Alachua","Alto","01/23/2011",1,23,2011,1,NA,NA,NA,3.5,NA,NA,NA,NA,"Alto Alachua"
"911","Alachua","Alto","01/23/2011",1,23,2011,2,NA,NA,NA,3.5,NA,NA,NA,NA,"Alto Alachua"
"912","Alachua","Alto","01/23/2011",1,23,2011,3,NA,NA,NA,3.5,NA,NA,NA,NA,"Alto Alachua"
"913","Alachua","Alto","02/14/2011",2,14,2011,1,20,850,6,3,NA,87,80,NA,"Alto Alachua"
"914","Alachua","Alto","02/14/2011",2,14,2011,2,17,790,6,3,NA,NA,NA,NA,"Alto Alachua"
"915","Alachua","Alto","02/14/2011",2,14,2011,3,18,780,6,3,NA,NA,NA,NA,"Alto Alachua"
"916","Alachua","Alto","03/23/2011",3,23,2011,1,NA,NA,NA,3,NA,NA,NA,NA,"Alto Alachua"
"917","Alachua","Alto","03/23/2011",3,23,2011,2,NA,NA,NA,3,NA,NA,NA,NA,"Alto Alachua"
"918","Alachua","Alto","03/23/2011",3,23,2011,3,NA,NA,NA,3,NA,NA,NA,NA,"Alto Alachua"
"919","Alachua","Alto","04/18/2011",4,18,2011,1,21,830,9,3,NA,79,83,NA,"Alto Alachua"
"920","Alachua","Alto","04/18/2011",4,18,2011,2,20,720,10,3,NA,NA,NA,NA,"Alto Alachua"
"921","Alachua","Alto","04/18/2011",4,18,2011,3,21,810,8,3,NA,NA,NA,NA,"Alto Alachua"
"922","Alachua","Alto","07/28/2011",7,28,2011,1,21,760,16.3,3.5,NA,57,86,NA,"Alto Alachua"
"923","Alachua","Alto","07/28/2011",7,28,2011,2,19,760,20.7,3.5,NA,NA,NA,NA,"Alto Alachua"
"924","Alachua","Alto","07/28/2011",7,28,2011,3,18,690,15.2,3.5,NA,NA,NA,NA,"Alto Alachua"
"925","Alachua","Alto","08/22/2011",8,22,2011,1,18,700,16.2,3.5,NA,58,90,NA,"Alto Alachua"
"926","Alachua","Alto","08/22/2011",8,22,2011,2,17,710,11.6,3.5,NA,NA,NA,NA,"Alto Alachua"
"927","Alachua","Alto","08/22/2011",8,22,2011,3,15,700,12.5,3.5,NA,NA,NA,NA,"Alto Alachua"
"928","Alachua","Alto","09/21/2011",9,21,2011,1,18,660,12,4.5,NA,52,90,NA,"Alto Alachua"
"929","Alachua","Alto","09/21/2011",9,21,2011,2,16,650,10,4.5,NA,NA,NA,NA,"Alto Alachua"
"930","Alachua","Alto","09/21/2011",9,21,2011,3,14,650,8,4.8,NA,NA,NA,NA,"Alto Alachua"
"931","Alachua","Alto","01/08/2012",1,8,2012,1,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Alachua"
"932","Alachua","Alto","01/08/2012",1,8,2012,2,19,700,10,5,NA,47,93,NA,"Alto Alachua"
"933","Alachua","Alto","01/08/2012",1,8,2012,3,19,710,9,5,NA,NA,NA,NA,"Alto Alachua"
"934","Alachua","Alto","02/21/2012",2,21,2012,1,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Alachua"
"935","Alachua","Alto","02/21/2012",2,21,2012,2,17,880,10.3,3,NA,49,95,NA,"Alto Alachua"
"936","Alachua","Alto","02/21/2012",2,21,2012,3,21,900,9.6,3,NA,NA,NA,NA,"Alto Alachua"
"937","Alachua","Alto","03/28/2012",3,28,2012,1,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Alachua"
"938","Alachua","Alto","03/28/2012",3,28,2012,2,22,780,12.5,3,NA,NA,NA,NA,"Alto Alachua"
"939","Alachua","Alto","03/28/2012",3,28,2012,3,18,740,12.3,3,NA,52,96,NA,"Alto Alachua"
"940","Alachua","Alto","04/26/2012",4,26,2012,1,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Alachua"
"941","Alachua","Alto","04/26/2012",4,26,2012,2,23,840,14.5,3,NA,NA,NA,NA,"Alto Alachua"
"942","Alachua","Alto","04/26/2012",4,26,2012,3,25,870,13.6,3,NA,NA,NA,NA,"Alto Alachua"
"943","Alachua","Alto","05/31/2012",5,31,2012,1,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Alachua"
"944","Alachua","Alto","05/31/2012",5,31,2012,2,26,750,16,2.5,NA,51,89,NA,"Alto Alachua"
"945","Alachua","Alto","05/31/2012",5,31,2012,3,25,780,18,2.5,NA,NA,NA,NA,"Alto Alachua"
"946","Alachua","Alto","06/28/2012",6,28,2012,1,25,950,12,2.5,NA,NA,NA,NA,"Alto Alachua"
"947","Alachua","Alto","06/28/2012",6,28,2012,2,26,910,13,2.5,NA,100,91,NA,"Alto Alachua"
"948","Alachua","Alto","06/28/2012",6,28,2012,3,25,910,13,2.5,NA,NA,NA,NA,"Alto Alachua"
"949","Alachua","Alto","07/21/2012",7,21,2012,1,27,1330,24,NA,NA,NA,NA,NA,"Alto Alachua"
"950","Alachua","Alto","07/21/2012",7,21,2012,2,24,940,18,NA,NA,111,96,NA,"Alto Alachua"
"951","Alachua","Alto","07/21/2012",7,21,2012,3,24,1030,21,NA,NA,NA,NA,NA,"Alto Alachua"
"952","Alachua","Alto","08/25/2012",8,25,2012,1,23,1040,19,NA,NA,134,88,NA,"Alto Alachua"
"953","Alachua","Alto","08/25/2012",8,25,2012,2,23,1000,16,NA,NA,NA,NA,NA,"Alto Alachua"
"954","Alachua","Alto","08/25/2012",8,25,2012,3,22,970,20,NA,NA,NA,NA,NA,"Alto Alachua"
"955","Alachua","Alto","09/28/2012",9,28,2012,1,26,1220,23,2.5,NA,170,91,NA,"Alto Alachua"
"956","Alachua","Alto","09/28/2012",9,28,2012,2,20,1120,27,2.5,NA,NA,NA,NA,"Alto Alachua"
"957","Alachua","Alto","09/28/2012",9,28,2012,3,19,1120,26,2.5,NA,NA,NA,NA,"Alto Alachua"
"958","Alachua","Alto","10/24/2012",10,24,2012,1,20,1170,14,2,NA,167,91,NA,"Alto Alachua"
"959","Alachua","Alto","10/24/2012",10,24,2012,2,17,1140,17,2,NA,NA,NA,NA,"Alto Alachua"
"960","Alachua","Alto","10/24/2012",10,24,2012,3,18,1100,18,2.3,NA,NA,NA,NA,"Alto Alachua"
"961","Alachua","Alto","11/21/2012",11,21,2012,1,15,1140,7,2.5,NA,160,94,NA,"Alto Alachua"
"962","Alachua","Alto","11/21/2012",11,21,2012,2,17,1220,7,2.5,NA,NA,NA,NA,"Alto Alachua"
"963","Alachua","Alto","11/21/2012",11,21,2012,3,18,1080,7,2.5,NA,NA,NA,NA,"Alto Alachua"
"964","Alachua","Alto","12/20/2012",12,20,2012,1,17,1040,9,2,NA,157,93,NA,"Alto Alachua"
"965","Alachua","Alto","12/20/2012",12,20,2012,2,15,1010,7,2,NA,NA,NA,NA,"Alto Alachua"
"966","Alachua","Alto","12/20/2012",12,20,2012,3,15,770,6,2,NA,NA,NA,NA,"Alto Alachua"
"967","Alachua","Alto","01/11/2013",1,11,2013,1,22,1030,12,2,NA,157,92,NA,"Alto Alachua"
"968","Alachua","Alto","01/11/2013",1,11,2013,2,19,930,12,2,NA,NA,NA,NA,"Alto Alachua"
"969","Alachua","Alto","01/11/2013",1,11,2013,3,16,980,5,2,NA,NA,NA,NA,"Alto Alachua"
"970","Alachua","Alto","02/14/2013",2,14,2013,1,19,1000,10,2.5,NA,150,93,NA,"Alto Alachua"
"971","Alachua","Alto","02/14/2013",2,14,2013,2,22,990,10,2.5,NA,NA,NA,NA,"Alto Alachua"
"972","Alachua","Alto","02/14/2013",2,14,2013,3,19,1050,12,2.5,NA,NA,NA,NA,"Alto Alachua"
"973","Alachua","Alto","03/29/2013",3,29,2013,1,20,970,11,2.5,NA,132,85,NA,"Alto Alachua"
"974","Alachua","Alto","03/29/2013",3,29,2013,2,24,1060,13,2.3,NA,NA,NA,NA,"Alto Alachua"
"975","Alachua","Alto","03/29/2013",3,29,2013,3,22,980,14,2,NA,NA,NA,NA,"Alto Alachua"
"976","Alachua","Alto","05/15/2013",5,15,2013,1,23,1040,8,2,NA,130,90,NA,"Alto Alachua"
"977","Alachua","Alto","05/15/2013",5,15,2013,2,21,1000,8,2,NA,NA,NA,NA,"Alto Alachua"
"978","Alachua","Alto","05/15/2013",5,15,2013,3,21,970,10,2,NA,NA,NA,NA,"Alto Alachua"
"979","Alachua","Alto","05/23/2013",5,23,2013,1,25,1000,13,2,NA,126,91,NA,"Alto Alachua"
"980","Alachua","Alto","05/23/2013",5,23,2013,2,29,1110,12,2,NA,NA,NA,NA,"Alto Alachua"
"981","Alachua","Alto","05/23/2013",5,23,2013,3,21,920,15,2,NA,NA,NA,NA,"Alto Alachua"
"982","Alachua","Alto","06/11/2013",6,11,2013,1,27,1060,18,2.5,NA,141,88,NA,"Alto Alachua"
