"","Study","County","Lake","Waterbody Name","Station","STATIONID","STATION_ID","Monitoring Location Name (35 or less)","Water Management District","GNIS_ID","water type","WIN Secondary Type","GPS Source","Lat deg","Lat min","Lat sec","Long deg","Long min","Long sec","Formula Latitude","Formula Longitude","Latitude","Longitude","Region Number","Region Name","Geologic formation","Geologic formation description","Physiographic region","Physiographic region descriptio","SA (acres)","SA (hectare)","SA Citation","TP Zone","TP 75th","TP 80th","TP 85th","TP 90th","TN Zone","TN 75th","TN 80th","TN 85th","TN 90th","Nutrient Watershed Region","Esturary","Esturary Segment","Narrative Nutrient Criteria Waters","Coastal Nutrient Region","Coastal Nutrient Segment","Site Specific Interpretations of the NNC","Lake_County"
"1587","LW","Hillsborough","Pond 06-905 Inflow",NA,"1","Hil-Pd06-905I-1","HIL-PD06-905I-1","Hillsborough-Pond 06-905 Inflow-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","40.44","82","17","7.44","27.8779","-82.285399999999996",27.8779,-82.2854,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-905 Inflow Hillsborough"
"1588","LW","Hillsborough","Pond 06-905 Inflow",NA,"2","Hil-Pd06-905I-2","HIL-PD06-905I-2","Hillsborough-Pond 06-905 Inflow-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","40.44","82","17","7.44","27.8779","-82.285399999999996",27.8779,-82.2854,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-905 Inflow Hillsborough"
"1589","LW","Hillsborough","Pond 06-905 Inflow",NA,"3","Hil-Pd06-905I-3","HIL-PD06-905I-3","Hillsborough-Pond 06-905 Inflow-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","40.44","82","17","7.44","27.8779","-82.285399999999996",27.8779,-82.2854,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-905 Inflow Hillsborough"
"1590","LW","Hillsborough","Pond 06-905 Outflow",NA,"1","Hil-Pd06-905O-1","HIL-PD06-905O-1","Hillsborough-Pond 06-905 Outflow-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","40.44","82","17","7.44","27.8779","-82.285399999999996",27.8779,-82.2854,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-905 Outflow Hillsborough"
"1591","LW","Hillsborough","Pond 06-905 Outflow",NA,"2","Hil-Pd06-905O-2","HIL-PD06-905O-2","Hillsborough-Pond 06-905 Outflow-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","40.44","82","17","7.44","27.8779","-82.285399999999996",27.8779,-82.2854,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-905 Outflow Hillsborough"
"1592","LW","Hillsborough","Pond 06-905 Outflow",NA,"3","Hil-Pd06-905O-3","HIL-PD06-905O-3","Hillsborough-Pond 06-905 Outflow-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","52","40.44","82","17","7.44","27.8779","-82.285399999999996",27.8779,-82.2854,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-905 Outflow Hillsborough"
"1593","LW","Hillsborough","Pond 06-906",NA,"1","Hil-Pnd06-906-1","HIL-PND06-906-1","Hillsborough Pond 06-906-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","1","45.12","82","29","22.56","28.029199999999999","-82.489599999999996",28.0292,-82.4896,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-906 Hillsborough"
"1594","LW","Hillsborough","Pond 06-906",NA,"2","Hil-Pnd06-906-2","HIL-PND06-906-2","Hillsborough Pond 06-906-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","1","45.12","82","29","22.56","28.029199999999999","-82.489599999999996",28.0292,-82.4896,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-906 Hillsborough"
"1595","LW","Hillsborough","Pond 06-906",NA,"3","Hil-Pnd06-906-3","HIL-PND06-906-3","Hillsborough Pond 06-906-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","1","45.12","82","29","22.56","28.029199999999999","-82.489599999999996",28.0292,-82.4896,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-906 Hillsborough"
"1596","LW","Hillsborough","Pond 06-911",NA,"1","Hil-Pnd06-911-1","HIL-PND06-911-1","Hillsborough Pond 06-911-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","3","20.52","82","33","18.72","28.055700000000002","-82.555199999999999",28.0557,-82.5552,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-911 Hillsborough"
"1597","LW","Hillsborough","Pond 06-911",NA,"2","Hil-Pnd06-911-2","HIL-PND06-911-2","Hillsborough Pond 06-911-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","3","20.52","82","33","18.72","28.055700000000002","-82.555199999999999",28.0557,-82.5552,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-911 Hillsborough"
"1598","LW","Hillsborough","Pond 06-911",NA,"3","Hil-Pnd06-911-3","HIL-PND06-911-3","Hillsborough Pond 06-911-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","3","20.52","82","33","18.72","28.055700000000002","-82.555199999999999",28.0557,-82.5552,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 06-911 Hillsborough"
"1599","LW","Hillsborough","Pond 07-901",NA,"1","Hil-Pd07-901-1","HIL-PD07-901-1","Hillsborough-Pond 07-901-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","42","57.6","82","21","0","27.716000000000001","-82.35",27.716,-82.35,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 07-901 Hillsborough"
"1600","LW","Hillsborough","Pond 07-901",NA,"2","Hil-Pd07-901-2","HIL-PD07-901-2","Hillsborough-Pond 07-901-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","42","57.6","82","21","0","27.716000000000001","-82.35",27.716,-82.35,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 07-901 Hillsborough"
"1601","LW","Hillsborough","Pond 07-901",NA,"3","Hil-Pd07-901-3","HIL-PD07-901-3","Hillsborough-Pond 07-901-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","42","57.6","82","21","0","27.716000000000001","-82.35",27.716,-82.35,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 07-901 Hillsborough"
"1602","LW","Hillsborough","Pond 07-904",NA,"1","Hil-Pd07-904-1","HIL-PD07-904-1","Hillsborough-Pond 07-904-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","43","32.24","82","21","27.04","27.725622222222221","-82.357511111111108",27.7256222222222,-82.3575111111111,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 07-904 Hillsborough"
"1603","LW","Hillsborough","Pond 07-904",NA,"2","Hil-Pd07-904-2","HIL-PD07-904-2","Hillsborough-Pond 07-904-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","43","32.24","82","21","27.04","27.725622222222221","-82.357511111111108",27.7256222222222,-82.3575111111111,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 07-904 Hillsborough"
"1604","LW","Hillsborough","Pond 08-16",NA,"1","Hil-Pd08-16-1","HIL-PD08-16-1","Hillsborough-Pond 08-16-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","2","52.56","82","28","59.82","28.047933333333333","-82.483283333333333",28.0479333333333,-82.4832833333333,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 08-16 Hillsborough"
"1605","LW","Hillsborough","Pond 08-16",NA,"2","Hil-Pd08-16-2","HIL-PD08-16-2","Hillsborough-Pond 08-16-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","2","52.74","82","28","59.94","28.047983333333335","-82.483316666666667",28.0479833333333,-82.4833166666667,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 08-16 Hillsborough"
"1606","LW","Hillsborough","Pond 08-16",NA,"3","Hil-Pd08-16-3","HIL-PD08-16-3","Hillsborough-Pond 08-16-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","2","54.18","82","29","0.18","28.048383333333334","-82.483383333333336",28.0483833333333,-82.4833833333333,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 08-16 Hillsborough"
"1607","LW","Hillsborough","Pond 09-02",NA,"1","Hil-Pd09-02-1","HIL-PD09-02-1","Hillsborough-Pond 09-02-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","44","7.6","82","20","52.39","27.735444444444443","-82.347886111111109",27.7354444444444,-82.3478861111111,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 09-02 Hillsborough"
"1608","LW","Hillsborough","Pond 09-02",NA,"2","Hil-Pd09-02-2","HIL-PD09-02-2","Hillsborough-Pond 09-02-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","44","11.37","82","20","52.86","27.736491666666666","-82.348016666666666",27.7364916666667,-82.3480166666667,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 09-02 Hillsborough"
"1609","LW","Hillsborough","Pond 09-02",NA,"3","Hil-Pd09-02-3","HIL-PD09-02-3","Hillsborough-Pond 09-02-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","44","11.14","82","20","56.44","27.736427777777777","-82.34901111111111",27.7364277777778,-82.3490111111111,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 09-02 Hillsborough"
"1610","LW","Hillsborough","Pond 09-03",NA,"1","Hil-Pd09-03-1","HIL-PD09-03-1","Hillsborough-Pond 09-03-1","Southwest Florida",NA,"Lake","Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 09-03 Hillsborough"
"1611","LW","Hillsborough","Pond 09-03",NA,"2","Hil-Pd09-03-2","HIL-PD09-03-2","Hillsborough-Pond 09-03-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","57","20","82","15","7","27.955555555555556","-82.251944444444447",27.9555555555556,-82.2519444444444,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 09-03 Hillsborough"
"1612","LW","Hillsborough","Pond 09-03",NA,"3","Hil-Pd09-03-3","HIL-PD09-03-3","Hillsborough-Pond 09-03-3","Southwest Florida",NA,"Lake","Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 09-03 Hillsborough"
"1613","LW","Hillsborough","Pond 09-Sp1",NA,"1","Hil-Pd09-Sp1-1","HIL-PD09-SP1-1","Hillsborough-Pond 09-Sp1-1","Southwest Florida",NA,"Lake","Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 09-Sp1 Hillsborough"
"1614","LW","Hillsborough","Pond 09-Sp1",NA,"2","Hil-Pd09-Sp1-2","HIL-PD09-SP1-2","Hillsborough-Pond 09-Sp1-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","3","58.9","82","27","12.44","28.06636111111111","-82.45345555555555",28.0663611111111,-82.4534555555556,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 09-Sp1 Hillsborough"
"1615","LW","Hillsborough","Pond 09-Sp1",NA,"3","Hil-Pd09-Sp1-3","HIL-PD09-SP1-3","Hillsborough-Pond 09-Sp1-3","Southwest Florida",NA,"Lake","Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 09-Sp1 Hillsborough"
"1616","LW","Hillsborough","Pond 10-02",NA,"1","Hil-Pd10-02-1","HIL-PD10-02-1","Hillsborough-Pond 10-02-1","Southwest Florida",NA,"Lake","Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 10-02 Hillsborough"
"1617","LW","Hillsborough","Pond 10-02",NA,"2","Hil-Pd10-02-2","HIL-PD10-02-2","Hillsborough-Pond 10-02-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","3","35.06","82","25","52.7","28.059738888888887","-82.431305555555554",28.0597388888889,-82.4313055555556,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 10-02 Hillsborough"
"1618","LW","Hillsborough","Pond 10-02",NA,"3","Hil-Pd10-02-3","HIL-PD10-02-3","Hillsborough-Pond 10-02-3","Southwest Florida",NA,"Lake","Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 10-02 Hillsborough"
"1619","LW","Hillsborough","Pond 10-07",NA,"1","Hil-Pd10-07-1","HIL-PD10-07-1","Hillsborough-Pond 10-07-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","6","38.08","82","31","56.1","28.110577777777777","-82.532250000000005",28.1105777777778,-82.53225,".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 10-07 Hillsborough"
"1620","LW","Hillsborough","Pond 10-07",NA,"2","Hil-Pd10-07-2","HIL-PD10-07-2","Hillsborough-Pond 10-07-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","6","36.72","82","31","56.67","28.110199999999999","-82.532408333333336",28.1102,-82.5324083333333,".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 10-07 Hillsborough"
"1621","LW","Hillsborough","Pond 10-07",NA,"3","Hil-Pd10-07-3","HIL-PD10-07-3","Hillsborough-Pond 10-07-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","28","6","34.64","82","31","56.62","28.109622222222221","-82.532394444444449",28.1096222222222,-82.5323944444444,".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 10-07 Hillsborough"
"1622","LW","Hillsborough","Pond 10-08",NA,"1","Hil-Pd10-08-1","HIL-PD10-08-1","Hillsborough-Pond 10-08-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","57","56.28","82","17","48.84","27.965633333333333","-82.296899999999994",27.9656333333333,-82.2969,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 10-08 Hillsborough"
"1623","LW","Hillsborough","Pond 10-08",NA,"2","Hil-Pd10-08-2","HIL-PD10-08-2","Hillsborough-Pond 10-08-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","57","58.8","82","17","48.78","27.966333333333335","-82.296883333333327",27.9663333333333,-82.2968833333333,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 10-08 Hillsborough"
"1624","LW","Hillsborough","Pond 10-08",NA,"3","Hil-Pd10-08-3","HIL-PD10-08-3","Hillsborough-Pond 10-08-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","57","59.88","82","17","52.38","27.966633333333334","-82.297883333333331",27.9666333333333,-82.2978833333333,".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 10-08 Hillsborough"
"1625","LW","Hillsborough","Pond 12-04",NA,"1","Hil-Pd12-04-1","HIL-PD12-04-1","Hillsborough-Pond 12-04-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","42","11.55","82","21","2.12","27.703208333333333","-82.350588888888893",27.7032083333333,-82.3505888888889,".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 12-04 Hillsborough"
"1626","LW","Hillsborough","Pond 12-04",NA,"2","Hil-Pd12-04-2","HIL-PD12-04-2","Hillsborough-Pond 12-04-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","42","11.12","82","21","3.96","27.703088888888889","-82.351100000000002",27.7030888888889,-82.3511,".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 12-04 Hillsborough"
"1627","LW","Hillsborough","Pond 12-04",NA,"3","Hil-Pd12-04-3","HIL-PD12-04-3","Hillsborough-Pond 12-04-3","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","42","8.1300000000000008","82","21","3.09","27.702258333333333","-82.350858333333335",27.7022583333333,-82.3508583333333,".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 12-04 Hillsborough"
"1628","LW","Hillsborough","Pond 99-19",NA,"1","Hil-Pond99-19-1","HIL-POND99-19-1","Hillsborough-Pond 99-19-1","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","53","8.52","82","16","42.6","27.8857","-82.278499999999994",27.88525,-82.2796833333333,".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 99-19 Hillsborough"
"1629","LW","Hillsborough","Pond 99-19",NA,"2","Hil-Pond99-19-2","HIL-POND99-19-2","Hillsborough-Pond 99-19-2","Southwest Florida",NA,"Lake","Lake","Garmin GPS","27","53","9.48","82","16","39.72","27.885966666666668","-82.277699999999996",27.8859666666667,-82.2777,".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pond 99-19 Hillsborough"
"1630","LW","Hillsborough","Pretty",NA,"1","Hil-Pretty-1","HIL-PRETTY-1","Hillsborough-Pretty-1","Southwest Florida",289303,"Lake","Lake","Garmin GPS","28","6","42.1","82","34","8.1","28.111694444444446","-82.568916666666667",28.1116944444444,-82.5689166666667,"75-22","Tampa Plain","Mt","The geology is dominated by argillaceous to sandy impure limestone of the Tampa Formation","OU 5r1","The lake lies in the Land-o-Lakes subdivision of the Tampa Plain division of the Ocala Uplift District","80","32","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Pretty Hillsborough"
"1631","LW","Hillsborough","Pretty",NA,"2","Hil-Pretty-2","HIL-PRETTY-2","Hillsborough-Pretty-2","Southwest Florida",289303,"Lake","Lake","Garmin GPS","28","6","31.2","82","34","4.2","28.108666666666668","-82.56783333333334",28.1086666666667,-82.5678333333333,"75-22","Tampa Plain","Mt","The geology is dominated by argillaceous to sandy impure limestone of the Tampa Formation","OU 5r1","The lake lies in the Land-o-Lakes subdivision of the Tampa Plain division of the Ocala Uplift District","80","32","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Pretty Hillsborough"
"1632","LW","Hillsborough","Pretty",NA,"3","Hil-Pretty-3","HIL-PRETTY-3","Hillsborough-Pretty-3","Southwest Florida",289303,"Lake","Lake","Garmin GPS","28","6","23.3","82","34","3.4","28.106472222222223","-82.567611111111106",28.1064722222222,-82.5676111111111,"75-22","Tampa Plain","Mt","The geology is dominated by argillaceous to sandy impure limestone of the Tampa Formation","OU 5r1","The lake lies in the Land-o-Lakes subdivision of the Tampa Plain division of the Ocala Uplift District","80","32","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Pretty Hillsborough"
"1633","LW","Hillsborough","Rainbow",NA,"1","Hil-Rainbow-1","HIL-RAINBOW-1","Hillsborough-Rainbow-1","Southwest Florida",289442,"Lake","Lake","Google Earth","28","7","8.18","82","35","47.7","28.118938888888888","-82.596583333333328",28.1189388888889,-82.5965833333333,"75-23","Keystone Lakes","Mt","The geology is dominated by argillaceous to sandy impure limestone of the Tampa Formation","OU 5r1","The lake lies in the Land-o-Lakes subdivision of the Tampa Plain division of the Ocala Uplift District","47","19","(Shafer et al. 1986)","TP3",26,30,34,45,"TN3",820,876,967,1087,NA,NA,NA,NA,NA,NA,NA,"Rainbow Hillsborough"
"1634","LW","Hillsborough","Rainbow",NA,"2","Hil-Rainbow-2","HIL-RAINBOW-2","Hillsborough-Rainbow-2","Southwest Florida",289442,"Lake","Lake","Google Earth","28","7","1.92","82","35","45.49","28.1172","-82.595969444444449",28.1172,-82.5959694444444,"75-23","Keystone Lakes","Mt","The geology is dominated by argillaceous to sandy impure limestone of the Tampa Formation","OU 5r1","The lake lies in the Land-o-Lakes subdivision of the Tampa Plain division of the Ocala Uplift District","47","19","(Shafer et al. 1986)","TP3",26,30,34,45,"TN3",820,876,967,1087,NA,NA,NA,NA,NA,NA,NA,"Rainbow Hillsborough"
"1635","LW","Hillsborough","Rainbow",NA,"3","Hil-Rainbow-3","HIL-RAINBOW-3","Hillsborough-Rainbow-3","Southwest Florida",289442,"Lake","Lake","Google Earth","28","6","56.48","82","35","45.44","28.11568888888889","-82.595955555555562",28.1156888888889,-82.5959555555556,"75-23","Keystone Lakes","Mt","The geology is dominated by argillaceous to sandy impure limestone of the Tampa Formation","OU 5r1","The lake lies in the Land-o-Lakes subdivision of the Tampa Plain division of the Ocala Uplift District","47","19","(Shafer et al. 1986)","TP3",26,30,34,45,"TN3",820,876,967,1087,NA,NA,NA,NA,NA,NA,NA,"Rainbow Hillsborough"
"1636","LW","Hillsborough","Rainbow",NA,"4","Hil-Rainbow-4","HIL-RAINBOW-4","Hillsborough-Rainbow-4","Southwest Florida",289442,"Lake","Lake","Google Earth","28","6","53.23","82","35","49.69","28.114786111111112","-82.597136111111112",28.1147861111111,-82.5971361111111,"75-23","Keystone Lakes","Mt","The geology is dominated by argillaceous to sandy impure limestone of the Tampa Formation","OU 5r1","The lake lies in the Land-o-Lakes subdivision of the Tampa Plain division of the Ocala Uplift District","47","19","(Shafer et al. 1986)","TP3",26,30,34,45,"TN3",820,876,967,1087,NA,NA,NA,NA,NA,NA,NA,"Rainbow Hillsborough"
"1637","LW","Hillsborough","Reinheimer",NA,"1","Hil-Reinheime-1","HIL-REINHEIME-1","Hillsborough-Reinheimer-1","Southwest Florida",289634,"Lake","Lake","Street Atlas","28","7","47.88","82","29","8.0399999999999991","28.129966666666668","-82.485566666666671",28.1299666666667,-82.4855666666667,"75-24","Land-o-Lakes","Mt","The geology is dominated by argillaceous to sandy impure limestone of the Tampa Formation","OU 5r1","The lake lies in the Land-o-Lakes subdivision of the Tampa Plain division of the Ocala Uplift District","20","8","(LAKEWATCH)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Reinheimer Hillsborough"
"1638","LW","Hillsborough","Reinheimer",NA,"2","Hil-Reinheime-2","HIL-REINHEIME-2","Hillsborough-Reinheimer-2","Southwest Florida",289634,"Lake","Lake","Street Atlas","28","7","49.1","82","29","12.9","28.130305555555555","-82.486916666666673",28.1303055555556,-82.4869166666667,"75-24","Land-o-Lakes","Mt","The geology is dominated by argillaceous to sandy impure limestone of the Tampa Formation","OU 5r1","The lake lies in the Land-o-Lakes subdivision of the Tampa Plain division of the Ocala Uplift District","20","8","(LAKEWATCH)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Reinheimer Hillsborough"
